record_type,snapshot_label,package,package_a,package_b,category,in_degree,out_degree,total_degree,pagerank,community,shared_dep_count,shared_dependency_similarity,same_community,centrality_balance,alt_score
node_metric,2025_end,jinja2,,,dependency,5.0,0.0,5.0,0.0040254880104827,4.0,,,,,
node_metric,2025_end,markupsafe,,,dependency,1.0,0.0,1.0,0.0033359926870193,1.0,,,,,
node_metric,2025_end,numpy,,,dependency,17.0,0.0,17.0,0.0091721090484481,0.0,,,,,
node_metric,2025_end,orjson,,,dependency,3.0,0.0,3.0,0.0038308269985206,6.0,,,,,
node_metric,2025_end,pandas,,,dependency,3.0,0.0,3.0,0.0037411267864256,5.0,,,,,
node_metric,2025_end,pillow,,,dependency,6.0,0.0,6.0,0.0049012024811917,5.0,,,,,
node_metric,2025_end,pydub,,,dependency,1.0,0.0,1.0,0.0033359926870193,1.0,,,,,
node_metric,2025_end,pyyaml,,,dependency,12.0,0.0,12.0,0.0071029310520952,4.0,,,,,
node_metric,2025_end,safehttpx,,,dependency,1.0,0.0,1.0,0.0033359926870193,1.0,,,,,
node_metric,2025_end,semantic-version,,,dependency,1.0,0.0,1.0,0.0033359926870193,1.0,,,,,
node_metric,2025_end,tomlkit,,,dependency,1.0,0.0,1.0,0.0033359926870193,1.0,,,,,
node_metric,2025_end,typer,,,dependency,4.0,0.0,4.0,0.0038459499768429,5.0,,,,,
node_metric,2025_end,modal,,,App/Service,0.0,14.0,14.0,0.0032376933279239,5.0,,,,,
node_metric,2025_end,aiohttp,,,dependency,6.0,0.0,6.0,0.0042588594288759,5.0,,,,,
node_metric,2025_end,cbor2,,,dependency,2.0,0.0,2.0,0.0034809425894143,5.0,,,,,
node_metric,2025_end,certifi,,,dependency,2.0,0.0,2.0,0.0038274894824965,6.0,,,,,
node_metric,2025_end,grpclib,,,dependency,1.0,0.0,1.0,0.0034342920461147,5.0,,,,,
node_metric,2025_end,protobuf,,,dependency,8.0,0.0,8.0,0.0057375108202869,6.0,,,,,
node_metric,2025_end,rich,,,dependency,3.0,0.0,3.0,0.0037476506177475,5.0,,,,,
node_metric,2025_end,synchronicity,,,dependency,1.0,0.0,1.0,0.0034342920461147,5.0,,,,,
node_metric,2025_end,toml,,,dependency,2.0,0.0,2.0,0.0035872021602632,5.0,,,,,
node_metric,2025_end,types-certifi,,,dependency,1.0,0.0,1.0,0.0034342920461147,5.0,,,,,
node_metric,2025_end,types-toml,,,dependency,1.0,0.0,1.0,0.0034342920461147,5.0,,,,,
node_metric,2025_end,streamlit,,,App/Service,0.0,18.0,18.0,0.0032376933279239,5.0,,,,,
node_metric,2025_end,altair,,,dependency,1.0,0.0,1.0,0.0033906034420723,5.0,,,,,
node_metric,2025_end,blinker,,,dependency,1.0,0.0,1.0,0.0033906034420723,5.0,,,,,
node_metric,2025_end,cachetools,,,dependency,2.0,0.0,2.0,0.0034372539853719,5.0,,,,,
node_metric,2025_end,gitpython,,,dependency,1.0,0.0,1.0,0.0033906034420723,5.0,,,,,
node_metric,2025_end,pyarrow,,,dependency,3.0,0.0,3.0,0.0039868751841642,0.0,,,,,
node_metric,2025_end,pydeck,,,dependency,1.0,0.0,1.0,0.0033906034420723,5.0,,,,,
node_metric,2025_end,requests,,,dependency,12.0,0.0,12.0,0.0078908126173607,4.0,,,,,
node_metric,2025_end,tenacity,,,dependency,6.0,0.0,6.0,0.0048645963282438,4.0,,,,,
node_metric,2025_end,tornado,,,dependency,1.0,0.0,1.0,0.0033906034420723,5.0,,,,,
node_metric,2025_end,watchdog,,,dependency,1.0,0.0,1.0,0.0033906034420723,5.0,,,,,
node_metric,2025_end,autogen-agentchat,,,Framework/Agent,0.0,1.0,1.0,0.0032376933279239,2.0,,,,,
node_metric,2025_end,autogen-core,,,Framework/Agent,1.0,6.0,7.0,0.0059900753825964,2.0,,,,,
node_metric,2025_end,jsonref,,,dependency,2.0,0.0,2.0,0.0041958958220249,2.0,,,,,
node_metric,2025_end,opentelemetry-api,,,dependency,5.0,0.0,5.0,0.0046728575227816,2.0,,,,,
node_metric,2025_end,crewai,,,Framework/Agent,0.0,25.0,25.0,0.0032376933279239,2.0,,,,,
node_metric,2025_end,aiosqlite,,,dependency,1.0,0.0,1.0,0.0033477886101108,2.0,,,,,
node_metric,2025_end,appdirs,,,dependency,1.0,0.0,1.0,0.0033477886101108,2.0,,,,,
node_metric,2025_end,chromadb,,,RAG/Vector DB,1.0,28.0,29.0,0.0033477886101108,2.0,,,,,
node_metric,2025_end,instructor,,,dependency,1.0,0.0,1.0,0.0033477886101108,2.0,,,,,
node_metric,2025_end,json-repair,,,dependency,1.0,0.0,1.0,0.0033477886101108,2.0,,,,,
node_metric,2025_end,json5,,,dependency,1.0,0.0,1.0,0.0033477886101108,2.0,,,,,
node_metric,2025_end,openai,,,LLM API,7.0,8.0,15.0,0.005194837360557,1.0,,,,,
node_metric,2025_end,openpyxl,,,dependency,1.0,0.0,1.0,0.0033477886101108,2.0,,,,,
node_metric,2025_end,opentelemetry-exporter-otlp-proto-http,,,dependency,2.0,0.0,2.0,0.0035980051605355,2.0,,,,,
node_metric,2025_end,opentelemetry-sdk,,,dependency,4.0,0.0,4.0,0.0038247503108674,2.0,,,,,
node_metric,2025_end,pdfplumber,,,dependency,1.0,0.0,1.0,0.0033477886101108,2.0,,,,,
node_metric,2025_end,portalocker,,,dependency,2.0,0.0,2.0,0.0037409860464925,6.0,,,,,
node_metric,2025_end,regex,,,dependency,5.0,0.0,5.0,0.0059892934195737,0.0,,,,,
node_metric,2025_end,tokenizers,,,Model Runtime,6.0,1.0,7.0,0.0044656565984207,2.0,,,,,
node_metric,2025_end,tomli-w,,,dependency,1.0,0.0,1.0,0.0033477886101108,2.0,,,,,
node_metric,2025_end,uv,,,dependency,1.0,0.0,1.0,0.0033477886101108,2.0,,,,,
node_metric,2025_end,haystack-ai,,,Framework/Agent,0.0,18.0,18.0,0.0032376933279239,4.0,,,,,
node_metric,2025_end,docstring-parser,,,dependency,2.0,0.0,2.0,0.0037396009048742,1.0,,,,,
node_metric,2025_end,haystack-experimental,,,dependency,1.0,0.0,1.0,0.0033906034420723,4.0,,,,,
node_metric,2025_end,jsonschema,,,dependency,3.0,0.0,3.0,0.0037039620137051,4.0,,,,,
node_metric,2025_end,lazy-imports,,,dependency,1.0,0.0,1.0,0.0033906034420723,4.0,,,,,
node_metric,2025_end,more-itertools,,,dependency,1.0,0.0,1.0,0.0033906034420723,4.0,,,,,
node_metric,2025_end,networkx,,,dependency,2.0,0.0,2.0,0.0035903586796616,4.0,,,,,
node_metric,2025_end,posthog,,,dependency,2.0,0.0,2.0,0.0034922403171918,2.0,,,,,
node_metric,2025_end,python-dateutil,,,dependency,3.0,0.0,3.0,0.0040340174288789,6.0,,,,,
node_metric,2025_end,tqdm,,,dependency,12.0,0.0,12.0,0.007117103201348,0.0,,,,,
node_metric,2025_end,langchain,,,Framework/Agent,0.0,3.0,3.0,0.0032376933279239,4.0,,,,,
node_metric,2025_end,langchain-core,,,Framework/Agent,4.0,7.0,11.0,0.0058905025011966,4.0,,,,,
node_metric,2025_end,langgraph,,,Framework/Agent,1.0,6.0,7.0,0.0041551540128147,4.0,,,,,
node_metric,2025_end,langchain-community,,,Framework/Agent,0.0,12.0,12.0,0.0032376933279239,4.0,,,,,
node_metric,2025_end,httpx-sse,,,dependency,1.0,0.0,1.0,0.0034670584991466,4.0,,,,,
node_metric,2025_end,langchain-classic,,,dependency,1.0,0.0,1.0,0.0034670584991466,4.0,,,,,
node_metric,2025_end,langsmith,,,dependency,2.0,0.0,2.0,0.0041819010193602,4.0,,,,,
node_metric,2025_end,sqlalchemy,,,dependency,1.0,0.0,1.0,0.0034670584991466,4.0,,,,,
node_metric,2025_end,jsonpatch,,,dependency,1.0,0.0,1.0,0.0039525358481375,4.0,,,,,
node_metric,2025_end,langchain-openai,,,Framework/Agent,0.0,3.0,3.0,0.0032376933279239,4.0,,,,,
node_metric,2025_end,tiktoken,,,Model Runtime,3.0,2.0,5.0,0.0044135262526275,4.0,,,,,
node_metric,2025_end,langgraph-checkpoint,,,dependency,1.0,0.0,1.0,0.0038262159601922,4.0,,,,,
node_metric,2025_end,langgraph-prebuilt,,,dependency,1.0,0.0,1.0,0.0038262159601922,4.0,,,,,
node_metric,2025_end,langgraph-sdk,,,dependency,1.0,0.0,1.0,0.0038262159601922,4.0,,,,,
node_metric,2025_end,xxhash,,,dependency,2.0,0.0,2.0,0.00407843994545,4.0,,,,,
node_metric,2025_end,llama-index,,,Framework/Agent,0.0,8.0,8.0,0.0032376933279239,8.0,,,,,
node_metric,2025_end,llama-index-cli,,,dependency,1.0,0.0,1.0,0.0035817410847579,8.0,,,,,
node_metric,2025_end,llama-index-core,,,dependency,1.0,0.0,1.0,0.0035817410847579,8.0,,,,,
node_metric,2025_end,llama-index-embeddings-openai,,,dependency,1.0,0.0,1.0,0.0035817410847579,8.0,,,,,
node_metric,2025_end,llama-index-indices-managed-llama-cloud,,,dependency,1.0,0.0,1.0,0.0035817410847579,8.0,,,,,
node_metric,2025_end,llama-index-llms-openai,,,dependency,1.0,0.0,1.0,0.0035817410847579,8.0,,,,,
node_metric,2025_end,llama-index-readers-file,,,dependency,1.0,0.0,1.0,0.0035817410847579,8.0,,,,,
node_metric,2025_end,llama-index-readers-llama-parse,,,dependency,1.0,0.0,1.0,0.0035817410847579,8.0,,,,,
node_metric,2025_end,nltk,,,dependency,1.0,0.0,1.0,0.0035817410847579,8.0,,,,,
node_metric,2025_end,openai-agents,,,Framework/Agent,0.0,7.0,7.0,0.0032376933279239,1.0,,,,,
node_metric,2025_end,griffe,,,dependency,1.0,0.0,1.0,0.0036308907643056,1.0,,,,,
node_metric,2025_end,types-requests,,,dependency,2.0,0.0,2.0,0.0039749385211397,1.0,,,,,
node_metric,2025_end,pydantic-ai,,,Framework/Agent,0.0,1.0,1.0,0.0032376933279239,9.0,,,,,
node_metric,2025_end,pydantic-ai-slim,,,dependency,1.0,0.0,1.0,0.0059900753825964,9.0,,,,,
node_metric,2025_end,semantic-kernel,,,Framework/Agent,0.0,22.0,22.0,0.0032376933279239,7.0,,,,,
node_metric,2025_end,aiortc,,,dependency,1.0,0.0,1.0,0.0033628016031362,7.0,,,,,
node_metric,2025_end,azure-ai-agents,,,dependency,1.0,0.0,1.0,0.0033628016031362,7.0,,,,,
node_metric,2025_end,azure-ai-projects,,,dependency,1.0,0.0,1.0,0.0033628016031362,7.0,,,,,
node_metric,2025_end,azure-identity,,,dependency,1.0,0.0,1.0,0.0033628016031362,7.0,,,,,
node_metric,2025_end,cloudevents,,,dependency,1.0,0.0,1.0,0.0033628016031362,7.0,,,,,
node_metric,2025_end,defusedxml,,,dependency,1.0,0.0,1.0,0.0033628016031362,7.0,,,,,
node_metric,2025_end,openapi-core,,,dependency,1.0,0.0,1.0,0.0033628016031362,7.0,,,,,
node_metric,2025_end,prance,,,dependency,1.0,0.0,1.0,0.0033628016031362,7.0,,,,,
node_metric,2025_end,pybars4,,,dependency,1.0,0.0,1.0,0.0033628016031362,7.0,,,,,
node_metric,2025_end,scipy,,,dependency,3.0,0.0,3.0,0.0038026495828176,0.0,,,,,
node_metric,2025_end,websockets,,,dependency,2.0,0.0,2.0,0.0036380398086035,1.0,,,,,
node_metric,2025_end,anthropic,,,LLM API,1.0,8.0,9.0,0.0032843438712234,1.0,,,,,
node_metric,2025_end,distro,,,dependency,4.0,0.0,4.0,0.0048723635730405,1.0,,,,,
node_metric,2025_end,jiter,,,dependency,2.0,0.0,2.0,0.0041383950251278,1.0,,,,,
node_metric,2025_end,sniffio,,,dependency,4.0,0.0,4.0,0.0048723635730405,1.0,,,,,
node_metric,2025_end,cohere,,,LLM API,0.0,8.0,8.0,0.0032376933279239,1.0,,,,,
node_metric,2025_end,fastavro,,,dependency,1.0,0.0,1.0,0.0035817410847579,1.0,,,,,
node_metric,2025_end,pydantic-core,,,dependency,1.0,0.0,1.0,0.0035817410847579,1.0,,,,,
node_metric,2025_end,google-genai,,,LLM API,0.0,10.0,10.0,0.0032376933279239,1.0,,,,,
node_metric,2025_end,google-auth,,,dependency,2.0,0.0,2.0,0.0038569792902252,1.0,,,,,
node_metric,2025_end,google-generativeai,,,LLM API,0.0,8.0,8.0,0.0032376933279239,6.0,,,,,
node_metric,2025_end,google-ai-generativelanguage,,,dependency,1.0,0.0,1.0,0.0035817410847579,6.0,,,,,
node_metric,2025_end,google-api-core,,,dependency,1.0,0.0,1.0,0.0035817410847579,6.0,,,,,
node_metric,2025_end,google-api-python-client,,,dependency,1.0,0.0,1.0,0.0035817410847579,6.0,,,,,
node_metric,2025_end,groq,,,LLM API,0.0,6.0,6.0,0.0032376933279239,1.0,,,,,
node_metric,2025_end,litellm,,,LLM API,0.0,13.0,13.0,0.0032376933279239,4.0,,,,,
node_metric,2025_end,fastuuid,,,dependency,1.0,0.0,1.0,0.0034494150244371,4.0,,,,,
node_metric,2025_end,grpcio,,,dependency,4.0,0.0,4.0,0.0043374467723202,6.0,,,,,
node_metric,2025_end,importlib-metadata,,,dependency,2.0,0.0,2.0,0.0037552352527341,0.0,,,,,
node_metric,2025_end,mistralai,,,LLM API,0.0,11.0,11.0,0.0032376933279239,2.0,,,,,
node_metric,2025_end,eval-type-backport,,,dependency,2.0,0.0,2.0,0.0036996315748619,2.0,,,,,
node_metric,2025_end,invoke,,,dependency,1.0,0.0,1.0,0.0034879098783486,2.0,,,,,
node_metric,2025_end,opentelemetry-semantic-conventions,,,dependency,1.0,0.0,1.0,0.0034879098783486,2.0,,,,,
node_metric,2025_end,typing-inspection,,,dependency,1.0,0.0,1.0,0.0034879098783486,2.0,,,,,
node_metric,2025_end,replicate,,,LLM API,0.0,4.0,4.0,0.0032376933279239,1.0,,,,,
node_metric,2025_end,together,,,LLM API,0.0,13.0,13.0,0.0032376933279239,5.0,,,,,
node_metric,2025_end,black,,,dependency,1.0,0.0,1.0,0.0034494150244371,5.0,,,,,
node_metric,2025_end,filelock,,,dependency,7.0,0.0,7.0,0.0054598962880471,0.0,,,,,
node_metric,2025_end,tabulate,,,dependency,1.0,0.0,1.0,0.0034494150244371,5.0,,,,,
node_metric,2025_end,accelerate,,,Model Runtime,2.0,7.0,9.0,0.0044303922182819,0.0,,,,,
node_metric,2025_end,psutil,,,dependency,3.0,0.0,3.0,0.0040974052074465,0.0,,,,,
node_metric,2025_end,safetensors,,,Model Runtime,4.0,0.0,4.0,0.0047703860089875,0.0,,,,,
node_metric,2025_end,torch,,,Model Runtime,5.0,23.0,28.0,0.0054080633287192,0.0,,,,,
node_metric,2025_end,bitsandbytes,,,Model Runtime,0.0,3.0,3.0,0.0032376933279239,0.0,,,,,
node_metric,2025_end,datasets,,,Model Runtime,1.0,14.0,15.0,0.0041551540128147,0.0,,,,,
node_metric,2025_end,dill,,,dependency,1.0,0.0,1.0,0.0034899173131817,0.0,,,,,
node_metric,2025_end,fsspec,,,dependency,3.0,0.0,3.0,0.0044818927033938,0.0,,,,,
node_metric,2025_end,multiprocess,,,dependency,1.0,0.0,1.0,0.0034899173131817,0.0,,,,,
node_metric,2025_end,diffusers,,,Model Runtime,0.0,9.0,9.0,0.0032376933279239,0.0,,,,,
node_metric,2025_end,hf-xet,,,dependency,1.0,0.0,1.0,0.0040299134805467,0.0,,,,,
node_metric,2025_end,shellingham,,,dependency,1.0,0.0,1.0,0.0040299134805467,0.0,,,,,
node_metric,2025_end,typer-slim,,,dependency,1.0,0.0,1.0,0.0040299134805467,0.0,,,,,
node_metric,2025_end,ollama,,,Model Runtime,0.0,2.0,2.0,0.0032376933279239,1.0,,,,,
node_metric,2025_end,peft,,,Model Runtime,0.0,10.0,10.0,0.0032376933279239,0.0,,,,,
node_metric,2025_end,transformers,,,Model Runtime,4.0,10.0,14.0,0.0048702401979633,0.0,,,,,
node_metric,2025_end,sentence-transformers,,,Model Runtime,0.0,7.0,7.0,0.0032376933279239,0.0,,,,,
node_metric,2025_end,scikit-learn,,,dependency,1.0,0.0,1.0,0.0036308907643056,0.0,,,,,
node_metric,2025_end,nvidia-cublas-cu12,,,dependency,1.0,0.0,1.0,0.0034374485655131,0.0,,,,,
node_metric,2025_end,nvidia-cuda-cupti-cu12,,,dependency,1.0,0.0,1.0,0.0034374485655131,0.0,,,,,
node_metric,2025_end,nvidia-cuda-nvrtc-cu12,,,dependency,1.0,0.0,1.0,0.0034374485655131,0.0,,,,,
node_metric,2025_end,nvidia-cuda-runtime-cu12,,,dependency,1.0,0.0,1.0,0.0034374485655131,0.0,,,,,
node_metric,2025_end,nvidia-cudnn-cu12,,,dependency,1.0,0.0,1.0,0.0034374485655131,0.0,,,,,
node_metric,2025_end,nvidia-cufft-cu12,,,dependency,1.0,0.0,1.0,0.0034374485655131,0.0,,,,,
node_metric,2025_end,nvidia-cufile-cu12,,,dependency,1.0,0.0,1.0,0.0034374485655131,0.0,,,,,
node_metric,2025_end,nvidia-curand-cu12,,,dependency,1.0,0.0,1.0,0.0034374485655131,0.0,,,,,
node_metric,2025_end,nvidia-cusolver-cu12,,,dependency,1.0,0.0,1.0,0.0034374485655131,0.0,,,,,
node_metric,2025_end,nvidia-cusparse-cu12,,,dependency,1.0,0.0,1.0,0.0034374485655131,0.0,,,,,
node_metric,2025_end,nvidia-cusparselt-cu12,,,dependency,1.0,0.0,1.0,0.0034374485655131,0.0,,,,,
node_metric,2025_end,nvidia-nccl-cu12,,,dependency,1.0,0.0,1.0,0.0034374485655131,0.0,,,,,
node_metric,2025_end,nvidia-nvjitlink-cu12,,,dependency,1.0,0.0,1.0,0.0034374485655131,0.0,,,,,
node_metric,2025_end,nvidia-nvshmem-cu12,,,dependency,1.0,0.0,1.0,0.0034374485655131,0.0,,,,,
node_metric,2025_end,nvidia-nvtx-cu12,,,dependency,1.0,0.0,1.0,0.0034374485655131,0.0,,,,,
node_metric,2025_end,setuptools,,,dependency,2.0,0.0,2.0,0.0034840991088126,3.0,,,,,
node_metric,2025_end,sympy,,,dependency,1.0,0.0,1.0,0.0034374485655131,0.0,,,,,
node_metric,2025_end,triton,,,dependency,1.0,0.0,1.0,0.0034374485655131,0.0,,,,,
node_metric,2025_end,trl,,,Model Runtime,0.0,3.0,3.0,0.0032376933279239,0.0,,,,,
node_metric,2025_end,vllm,,,Model Runtime,0.0,59.0,59.0,0.0032376933279239,3.0,,,,,
node_metric,2025_end,blake3,,,dependency,1.0,0.0,1.0,0.0032843438712234,3.0,,,,,
node_metric,2025_end,cloudpickle,,,dependency,1.0,0.0,1.0,0.0032843438712234,3.0,,,,,
node_metric,2025_end,compressed-tensors,,,dependency,1.0,0.0,1.0,0.0032843438712234,3.0,,,,,
node_metric,2025_end,depyf,,,dependency,1.0,0.0,1.0,0.0032843438712234,3.0,,,,,
node_metric,2025_end,diskcache,,,dependency,1.0,0.0,1.0,0.0032843438712234,3.0,,,,,
node_metric,2025_end,einops,,,dependency,1.0,0.0,1.0,0.0032843438712234,3.0,,,,,
node_metric,2025_end,flashinfer-python,,,dependency,1.0,0.0,1.0,0.0032843438712234,3.0,,,,,
node_metric,2025_end,gguf,,,dependency,1.0,0.0,1.0,0.0032843438712234,3.0,,,,,
node_metric,2025_end,ijson,,,dependency,1.0,0.0,1.0,0.0032843438712234,3.0,,,,,
node_metric,2025_end,lark,,,dependency,1.0,0.0,1.0,0.0032843438712234,3.0,,,,,
node_metric,2025_end,llguidance,,,dependency,1.0,0.0,1.0,0.0032843438712234,3.0,,,,,
node_metric,2025_end,lm-format-enforcer,,,dependency,1.0,0.0,1.0,0.0032843438712234,3.0,,,,,
node_metric,2025_end,mistral-common,,,dependency,1.0,0.0,1.0,0.0032843438712234,3.0,,,,,
node_metric,2025_end,model-hosting-container-standards,,,dependency,1.0,0.0,1.0,0.0032843438712234,3.0,,,,,
node_metric,2025_end,msgspec,,,dependency,1.0,0.0,1.0,0.0032843438712234,3.0,,,,,
node_metric,2025_end,ninja,,,dependency,1.0,0.0,1.0,0.0032843438712234,3.0,,,,,
node_metric,2025_end,numba,,,dependency,1.0,0.0,1.0,0.0032843438712234,3.0,,,,,
node_metric,2025_end,openai-harmony,,,dependency,1.0,0.0,1.0,0.0032843438712234,3.0,,,,,
node_metric,2025_end,opencv-python-headless,,,dependency,1.0,0.0,1.0,0.0032843438712234,3.0,,,,,
node_metric,2025_end,outlines-core,,,dependency,1.0,0.0,1.0,0.0032843438712234,3.0,,,,,
node_metric,2025_end,partial-json-parser,,,dependency,1.0,0.0,1.0,0.0032843438712234,3.0,,,,,
node_metric,2025_end,prometheus-client,,,dependency,1.0,0.0,1.0,0.0032843438712234,3.0,,,,,
node_metric,2025_end,prometheus-fastapi-instrumentator,,,dependency,1.0,0.0,1.0,0.0032843438712234,3.0,,,,,
node_metric,2025_end,py-cpuinfo,,,dependency,1.0,0.0,1.0,0.0032843438712234,3.0,,,,,
node_metric,2025_end,pybase64,,,dependency,2.0,0.0,2.0,0.0033859807463429,2.0,,,,,
node_metric,2025_end,python-json-logger,,,dependency,1.0,0.0,1.0,0.0032843438712234,3.0,,,,,
node_metric,2025_end,pyzmq,,,dependency,1.0,0.0,1.0,0.0032843438712234,3.0,,,,,
node_metric,2025_end,ray,,,dependency,1.0,0.0,1.0,0.0032843438712234,3.0,,,,,
node_metric,2025_end,sentencepiece,,,Model Runtime,1.0,0.0,1.0,0.0032843438712234,3.0,,,,,
node_metric,2025_end,setproctitle,,,dependency,1.0,0.0,1.0,0.0032843438712234,3.0,,,,,
node_metric,2025_end,six,,,dependency,1.0,0.0,1.0,0.0032843438712234,3.0,,,,,
node_metric,2025_end,torchaudio,,,dependency,1.0,0.0,1.0,0.0032843438712234,3.0,,,,,
node_metric,2025_end,torchvision,,,dependency,1.0,0.0,1.0,0.0032843438712234,3.0,,,,,
node_metric,2025_end,xgrammar,,,dependency,1.0,0.0,1.0,0.0032843438712234,3.0,,,,,
node_metric,2025_end,bcrypt,,,dependency,1.0,0.0,1.0,0.0033393302030433,2.0,,,,,
node_metric,2025_end,build,,,dependency,1.0,0.0,1.0,0.0033393302030433,2.0,,,,,
node_metric,2025_end,graphlib-backport,,,dependency,1.0,0.0,1.0,0.0033393302030433,2.0,,,,,
node_metric,2025_end,importlib-resources,,,dependency,1.0,0.0,1.0,0.0033393302030433,2.0,,,,,
node_metric,2025_end,kubernetes,,,dependency,1.0,0.0,1.0,0.0033393302030433,2.0,,,,,
node_metric,2025_end,mmh3,,,dependency,1.0,0.0,1.0,0.0033393302030433,2.0,,,,,
node_metric,2025_end,onnxruntime,,,dependency,1.0,0.0,1.0,0.0033393302030433,2.0,,,,,
node_metric,2025_end,opentelemetry-exporter-otlp-proto-grpc,,,dependency,1.0,0.0,1.0,0.0033393302030433,2.0,,,,,
node_metric,2025_end,overrides,,,dependency,2.0,0.0,2.0,0.0036833779598774,0.0,,,,,
node_metric,2025_end,pypika,,,dependency,1.0,0.0,1.0,0.0033393302030433,2.0,,,,,
node_metric,2025_end,faiss-cpu,,,RAG/Vector DB,0.0,2.0,2.0,0.0032376933279239,0.0,,,,,
node_metric,2025_end,lancedb,,,RAG/Vector DB,0.0,8.0,8.0,0.0032376933279239,0.0,,,,,
node_metric,2025_end,deprecation,,,dependency,2.0,0.0,2.0,0.0039749385211397,0.0,,,,,
node_metric,2025_end,lance-namespace,,,dependency,1.0,0.0,1.0,0.0035817410847579,0.0,,,,,
node_metric,2025_end,pinecone,,,RAG/Vector DB,0.0,7.0,7.0,0.0032376933279239,6.0,,,,,
node_metric,2025_end,pinecone-plugin-assistant,,,dependency,1.0,0.0,1.0,0.0036308907643056,6.0,,,,,
node_metric,2025_end,pinecone-plugin-interface,,,dependency,1.0,0.0,1.0,0.0036308907643056,6.0,,,,,
node_metric,2025_end,urllib3,,,dependency,2.0,0.0,2.0,0.0040240882006874,6.0,,,,,
node_metric,2025_end,qdrant-client,,,RAG/Vector DB,0.0,7.0,7.0,0.0032376933279239,6.0,,,,,
node_metric,2025_end,weaviate-client,,,RAG/Vector DB,0.0,7.0,7.0,0.0032376933279239,6.0,,,,,
node_metric,2025_end,authlib,,,dependency,1.0,0.0,1.0,0.0036308907643056,6.0,,,,,
node_metric,2025_end,validators,,,dependency,1.0,0.0,1.0,0.0036308907643056,6.0,,,,,
node_metric,2026_current,chainlit,,,App/Service,0.0,24.0,24.0,0.0032102084356928,4.0,,,,,
node_metric,2026_current,aiofiles,,,dependency,2.0,0.0,2.0,0.0034148801955188,1.0,,,,,
node_metric,2026_current,asyncer,,,dependency,1.0,0.0,1.0,0.0033239149689294,4.0,,,,,
node_metric,2026_current,audioop-lts,,,dependency,2.0,0.0,2.0,0.0034213777117037,4.0,,,,,
node_metric,2026_current,click,,,dependency,6.0,0.0,6.0,0.0047416069878485,4.0,,,,,
node_metric,2026_current,dataclasses-json,,,dependency,1.0,0.0,1.0,0.0033239149689294,4.0,,,,,
node_metric,2026_current,fastapi,,,App/Service,3.0,5.0,8.0,0.0034598137229387,4.0,,,,,
node_metric,2026_current,filetype,,,dependency,2.0,0.0,2.0,0.0034675442740705,6.0,,,,,
node_metric,2026_current,httpx,,,dependency,21.0,0.0,21.0,0.0114824367160282,2.0,,,,,
node_metric,2026_current,lazify,,,dependency,1.0,0.0,1.0,0.0033239149689294,4.0,,,,,
node_metric,2026_current,literalai,,,dependency,1.0,0.0,1.0,0.0033239149689294,4.0,,,,,
node_metric,2026_current,mcp,,,dependency,5.0,0.0,5.0,0.0039184792972674,1.0,,,,,
node_metric,2026_current,nest-asyncio,,,dependency,2.0,0.0,2.0,0.0034479584597331,1.0,,,,,
node_metric,2026_current,packaging,,,dependency,15.0,0.0,15.0,0.0105131485195178,3.0,,,,,
node_metric,2026_current,pydantic,,,dependency,27.0,0.0,27.0,0.0139369779830292,2.0,,,,,
node_metric,2026_current,pydantic-settings,,,dependency,5.0,0.0,5.0,0.0038872317449112,1.0,,,,,
node_metric,2026_current,pyjwt,,,dependency,2.0,0.0,2.0,0.0034148801955188,1.0,,,,,
node_metric,2026_current,python-dotenv,,,dependency,3.0,0.0,3.0,0.0036422932619921,1.0,,,,,
node_metric,2026_current,python-multipart,,,dependency,3.0,0.0,3.0,0.0035350842449404,4.0,,,,,
node_metric,2026_current,python-socketio,,,dependency,1.0,0.0,1.0,0.0033239149689294,4.0,,,,,
node_metric,2026_current,starlette,,,dependency,4.0,0.0,4.0,0.004123260711802,4.0,,,,,
node_metric,2026_current,syncer,,,dependency,1.0,0.0,1.0,0.0033239149689294,4.0,,,,,
node_metric,2026_current,tomli,,,dependency,3.0,0.0,3.0,0.0035754070659705,5.0,,,,,
node_metric,2026_current,uvicorn,,,dependency,4.0,0.0,4.0,0.0036353053219219,4.0,,,,,
node_metric,2026_current,watchfiles,,,dependency,3.0,0.0,3.0,0.0035722707338321,5.0,,,,,
node_metric,2026_current,annotated-doc,,,dependency,1.0,0.0,1.0,0.0037983849025544,4.0,,,,,
node_metric,2026_current,typing-extensions,,,dependency,22.0,0.0,22.0,0.0109140706052805,2.0,,,,,
node_metric,2026_current,typing-inspection,,,dependency,2.0,0.0,2.0,0.0041395045022644,4.0,,,,,
node_metric,2026_current,gradio,,,App/Service,0.0,28.0,28.0,0.0032102084356928,4.0,,,,,
node_metric,2026_current,anyio,,,dependency,7.0,0.0,7.0,0.005194966678123,2.0,,,,,
node_metric,2026_current,brotli,,,dependency,1.0,0.0,1.0,0.0033076711784671,4.0,,,,,
node_metric,2026_current,gradio-client,,,dependency,1.0,0.0,1.0,0.0033076711784671,4.0,,,,,
node_metric,2026_current,groovy,,,dependency,1.0,0.0,1.0,0.0033076711784671,4.0,,,,,
node_metric,2026_current,hf-gradio,,,dependency,1.0,0.0,1.0,0.0033076711784671,4.0,,,,,
